Date,volatility,momentum,volume_avg,rsi_14,max_drawdown,vix,eur_usd,forward_return,ticker,label
2025-12-17,-0.8139883984583889,0.946310776261157,-1.0045421929397391,1.0532342385207065,-1.8173734621633892,0.3286641896414283,-0.05395658226121913,-0.0017799053475288096,ADS.DE,1
2025-12-18,-0.8329348665633024,1.0298121005413043,-1.0045421929397391,0.9882739658924583,-1.8173734621633892,-0.039486347646074456,-0.1287959486482574,0.002966478735965783,ADS.DE,1
2025-12-19,-0.6648726462852419,0.8205126001106252,-1.0045421929397391,0.31575471836643954,-1.5154695644240037,-1.0015869052768023,-0.3025879302466057,0.013930876486622834,ADS.DE,1
2025-12-22,-0.6552707300390485,1.00543928512009,-1.0045421929397391,0.5775276159900714,0.16470692593113584,-1.409006795758096,-0.48590582654293857,0.018585076666723044,ADS.DE,1
2025-12-23,-0.5806413235879133,0.7586502895231331,-1.0045421929397391,0.3411632971035848,0.6575071619265592,-1.4482761489518872,0.11765911334215877,-0.003953734310316648,ADS.DE,1
2025-12-29,-0.6658040307381216,0.8987908507557325,-1.0045421929397391,0.5077994137645124,1.0089713475926125,-1.3501027659674096,0.18846924165850903,-0.04338783388860512,ADS.DE,0
2025-12-30,-0.6657690229262978,0.5851541787317273,-1.0045421929397391,0.3503353443443587,1.0251230615565705,-1.286289949995595,0.18992424429514637,-0.021591298961147753,ADS.DE,0
2026-01-02,-0.6249114944122857,0.40633300409545775,-1.0045421929397391,0.6886239804302872,1.0251230615565705,-1.1979336712457573,-0.043871051164527865,-0.0044802869017055436,ADS.DE,1
2026-01-05,-0.5838883237846556,0.5270459256075981,-1.0045421929397391,0.9523089535348519,1.0251230615565705,-1.0064956914579302,-0.5216466605403377,-0.02501471543659628,ADS.DE,0
2026-01-06,-0.22286827718818594,0.024684845173076665,-1.0045421929397391,0.041052630209069886,0.9265523807209297,-1.0801256116643843,-0.41436197894828397,-0.006106870229007688,ADS.DE,1
2026-01-07,-0.15758216184518894,-0.13071565427251422,-1.0045421929397391,-0.5008708587584056,0.6340917686586511,-0.7708791041675681,-0.6929017144645491,-0.004970506784259698,ADS.DE,1
2026-01-08,-0.03347941343191699,0.24890381423889085,-1.0045421929397391,-0.3778386134452767,0.6340917686586511,-0.7365185371549049,-0.8125103927481208,-0.01844007198015729,ADS.DE,1
2026-01-09,-0.07368564360423377,0.19718237174049671,-1.0045421929397391,-0.2594765401734233,0.6340917686586511,-1.2077512436080131,-1.0098933145319478,-0.040804008652965185,ADS.DE,0
2026-01-12,-0.20414712890791373,-0.06761399142235144,-1.0045421929397391,-0.44160204256364516,0.6340917686586511,-0.8985047361111969,-1.366132678028641,-0.08511917515395584,ADS.DE,0
2026-01-13,-0.12886025960391967,0.011082073270994352,-1.0045421929397391,-0.6562862137953068,0.6340917686586511,-0.47635895521413546,-0.9148207063516708,-0.05990783410138245,ADS.DE,0
2026-01-14,-0.08913169372375393,-0.14517395082594678,-1.0045421929397391,-0.8205326856959269,0.5505313661005551,-0.09839084556437695,-1.1698938608821696,-0.048079907847009995,ADS.DE,0
2026-01-15,-0.11571608326953706,-0.0947826777056536,-1.0045421929397391,-0.39965829777998846,0.5505313661005551,-0.5450800892394617,-1.1302854557737088,-0.06097941966790632,ADS.DE,0
2026-01-16,-0.1693106811069296,-0.47568989429230624,-1.0045421929397391,-0.7170712403105479,0.5191976097006205,-0.535262985004822,-1.5195670586340377,-0.10071945879745281,ADS.DE,0
2026-01-19,0.3186691109095553,-1.2734859889986687,-1.0045421929397391,-1.0341390276324158,-0.34773857849815937,-0.535262985004822,-1.5195670586340377,-0.0303530584683962,ADS.DE,0
2026-01-20,0.333814315775291,-1.1725693109758948,-1.0045421929397391,-1.2526022456095698,-0.34773857849815937,1.541106288723054,-1.2052367454404884,-0.03888886894275945,ADS.DE,0
2026-01-21,0.3297513545262312,-1.2769458500948354,-1.0045421929397391,-1.354404007262854,-0.34773857849815937,-0.024760925357922795,-0.27964365789963236,-0.05182022994179836,ADS.DE,0
2026-01-22,0.3297513545262312,-1.2769458500948354,-0.8304888579985913,-1.2830750843173693,-0.34773857849815937,-0.6432534722239392,-0.8523177725761216,-0.05870775419746821,ADS.DE,0
2026-01-23,0.7595625767935863,-1.8786749361704096,-0.8164733541379695,-1.8406395471355637,-1.1624497143208934,-0.42236324347696086,-0.0006437933444306489,0.037565174932065126,ADS.DE,2
2026-01-26,0.8419914150024869,-1.444964787410827,-0.8084067127318092,-1.3232769964170634,-1.1624497143208934,-0.39291146264542554,1.082686503111878,0.021776094009510416,ADS.DE,1
2026-01-27,0.8376078735904844,-1.5437265541809326,-0.7965901116202986,-1.1915551653048158,-1.1624497143208934,-0.29473761153333206,1.2707424849172606,0.013260774619337168,ADS.DE,1
2026-01-28,0.7179321160283092,-1.57096775191422,-0.7938851567043508,-1.7743757409902088,-1.1624497143208934,-0.29473761153333206,2.3273479893553333,0.05119331539436023,ADS.DE,2
2026-01-29,0.6926744435821891,-1.8782688141949784,-0.7812570913559403,-1.9593302915608874,-1.1885622405089162,-0.03457849772017854,2.3273479893553333,0.05818819584331436,ADS.DE,2
2026-01-30,1.0064933793693567,-1.5356994559272585,-0.7497645335775471,-1.3083007331702277,-1.1885622405089162,0.24030791089159054,2.201757633565586,0.024807323891673727,ADS.DE,2
2026-02-02,0.9668983627279555,-1.3646806394956879,-0.745082578689132,-1.0835690264892868,-1.1885622405089162,-0.2996463977144599,0.9859350457354809,0.02297710520993923,ADS.DE,2
2026-02-03,0.820078293549559,-1.5974476705072336,-0.7905110648383606,-1.0101552381619934,-1.1885622405089162,0.5151933832481277,0.4594479378322485,0.04630868386902276,ADS.DE,2
2026-02-04,0.8756885301733206,-1.0034626779054652,-0.8042601967983737,-0.9398154395415295,-1.1885622405089162,0.8293482087984557,0.6412362159721164,0.012175097997177309,ADS.DE,1
2026-02-05,0.7307306831945741,-0.822514581808036,-0.8208150914792113,-0.8034395482295567,-1.1885622405089162,2.3657636420478974,0.4899532495217475,0.011195237931589608,ADS.DE,1
2026-02-06,0.727284964232731,-1.04794245639575,-0.827581497808401,-0.05850023098181735,-1.1885622405089162,1.6785494930289384,0.24199344121480895,0.013738899318750164,ADS.DE,1
2026-02-09,0.739245289334194,-1.0762841486000272,-0.8282230534660229,-0.12473088473807223,-1.1885622405089162,0.20103855769779952,0.7418179366996615,0.002929667515370493,ADS.DE,1
2026-02-10,0.7551578699802258,-0.849557979309679,-0.8323203693479287,0.13777019016536424,-1.1885622405089162,0.4121116822101382,1.5583480060925738,0.003527922214820567,ADS.DE,1
2026-02-11,0.7450261182009661,-0.8044808952190584,-0.8345122937644278,-0.06629314322132832,-1.1885622405089162,0.34338961192957995,1.407749015240624,0.021131338982524506,ADS.DE,1
2026-02-12,0.704540639088681,-0.6438270406686012,-0.8364441913654994,0.9711746365532741,-1.1885622405089162,1.899439253648301,1.266340169247435,0.011071292181408454,ADS.DE,1
2026-02-13,0.6963411245902975,-0.6947625584977497,-0.8339892063386011,0.8351012448567853,-1.1885622405089162,1.7914487664291836,1.1869243843109731,0.024201355752543785,ADS.DE,2
2026-02-16,0.21825914763242904,-0.5863866412289332,-0.8610974059440879,0.6768123738272258,-1.1885622405089162,1.7914487664291836,1.1869243843109731,0.029535884203969243,ADS.DE,2
2026-02-17,0.24387343683002846,0.2135205273360069,-0.8675177818473419,1.2858332060406523,-1.1885622405089162,1.6392801398351473,0.9932598025985526,0.023969319738885053,ADS.DE,2
2026-02-18,0.24058496246084293,0.14518443487460603,-0.8677034374403645,1.5230537116279326,-1.1885622405089162,1.3103989557414357,1.0137790705511305,0.009232708819268964,ADS.DE,1
2026-02-19,0.2703536342750752,0.050711960812093886,-0.8813428800681905,0.742650074230854,-1.1885622405089162,1.6098274227483802,0.35642877679033674,0.04669887278582929,ADS.DE,2
2026-02-20,-0.4664053405644274,0.3145284642780298,-0.9221081859408077,0.9644033292826079,-1.1885622405089162,1.0502389056730501,0.15088789150536353,-0.0031505986743217695,ADS.DE,1
2026-02-23,-0.5407119736941205,1.040885067158418,-0.9137350062376153,1.1728177218505507,-1.1885622405089162,1.9927043185792666,0.8352614393637036,-0.04571248247788873,ADS.DE,0
2026-02-24,-0.5342220461014024,0.8877308873353439,-0.9120492851555999,1.0659581659596258,-1.1885622405089162,1.2760374524735405,0.40863476882968314,-0.0817727284286962,ADS.DE,0
2026-02-25,-0.5981409655629935,0.7443177074294599,-0.9091633452621474,0.7442908691468709,-1.1885622405089162,0.4808328162354645,0.2144976221583547,-0.10536275677124407,ADS.DE,0
2026-02-26,-0.5391012237271735,1.284227487928467,-0.9068051850071507,0.9900313800112059,-0.5984197861724476,0.8244394226173279,0.6310511975156552,-0.10707688551682693,ADS.DE,0
2026-02-27,-0.5853813940579937,1.0307966944834224,-0.9075154515239539,0.301710370075271,-0.3105765228861922,1.4282070153228088,0.5044784040481783,-0.09797724588497358,ADS.DE,0
2025-12-01,-0.12636638142617215,-1.3007574624870726,-1.5243207395076932,-1.738023346016976,-0.12860257523940996,0.142134059779497,-1.598249124292195,0.028455684263345882,AIR.DE,2
2025-12-02,-0.1209221819228215,-1.441629043392255,-1.5243207395076932,-1.9318668297458863,-0.29527148732378694,-0.176929551951959,-1.5336196482015607,0.024871473646883357,AIR.DE,2
2025-12-03,0.24616353022774112,-0.9785319716243038,-1.5243207395076932,-1.1204131723149147,-0.29527148732378694,-0.4272720296580887,-1.3224204193296645,-0.020801752842436794,AIR.DE,0
2025-12-04,0.18809043147214488,-1.0321804258663523,-1.5243207395076932,-0.8953403803301926,-0.29527148732378694,-0.574532338198613,-0.9162508371483655,-0.018977092847655586,AIR.DE,1
2025-12-05,0.18658700506753434,-0.8291522287299721,-1.5243207395076932,-0.9719823702964746,-0.29527148732378694,-0.7561532137518004,-1.1670584711287224,-0.01373065986891131,AIR.DE,1
2025-12-08,0.20395076313941296,-0.749776403587774,-1.5243207395076932,-0.6654832205438429,-0.29527148732378694,-0.14256898493929585,-1.1939200582666425,-0.020801752842436794,AIR.DE,0
2025-12-09,0.18215948016880534,-0.9029378586455781,-1.5243207395076932,-0.7970581304585791,-0.29527148732378694,-0.010034566814539183,-1.1812105480560156,-0.012389992509662884,AIR.DE,1
2025-12-10,0.1694803327779982,-1.1084951148847806,-1.5243207395076932,-0.9469056493571789,-0.29527148732378694,-0.5794406562521249,-1.3181797706194651,-0.005362527234349601,AIR.DE,1
2025-12-11,0.16593790795093016,-1.189492953148416,-1.322400863006719,-0.883693478394634,-0.29527148732378694,-1.0310386861083376,-0.5573750586177656,-0.002275796264303631,AIR.DE,1
2025-12-12,0.07951655611190835,-1.1564992945331727,-1.323386312723273,-0.6688827060808201,-0.29527148732378694,-0.5941670147955085,-0.1589903623384749,0.010518682378325428,AIR.DE,1
2025-12-15,0.07470905126985346,-0.8751063148115735,-1.323386312723273,-0.8449057197759008,-0.29527148732378694,-0.22110769132687788,-0.17768155005527758,0.008456220320735008,AIR.DE,1
2025-12-16,0.05141576897263055,-0.9627178217623011,-1.323386312723273,-1.2495374294902748,-0.29527148732378694,-0.23092526368913363,-0.0006437933444306489,0.02001037186358312,AIR.DE,1
2025-12-17,0.052954406555212545,-0.808509997725439,-1.323386312723273,-1.206921021033314,-0.29527148732378694,0.3286641896414283,-0.05395658226121913,0.01638156434470983,AIR.DE,1
2025-12-18,0.04544920199243049,-0.7760570620748167,-1.323386312723273,-1.269748463311327,-0.29527148732378694,-0.039486347646074456,-0.1287959486482574,0.027060660372567602,AIR.DE,2
2025-12-19,0.10291422235875607,-0.6436221143968376,-1.323386312723273,0.25979270722915,-0.29527148732378694,-1.0015869052768023,-0.3025879302466057,0.0404122785059966,AIR.DE,2
2025-12-22,0.07678140809119546,-0.5701086740854174,-1.323386312723273,0.5205090371519316,-0.29527148732378694,-1.409006795758096,-0.48590582654293857,0.06427033412285099,AIR.DE,2
2025-12-23,0.06659065324265848,-0.355121162734987,-1.323386312723273,-0.4506085004582565,-0.29527148732378694,-1.4482761489518872,0.11765911334215877,0.06373251115579892,AIR.DE,2
2025-12-29,0.010670866243038315,-0.4977964322803058,-1.323386312723273,-0.3975239428670602,-0.29527148732378694,-1.3501027659674096,0.18846924165850903,0.09073757404085048,AIR.DE,2
2025-12-30,0.04074542509834769,-0.5491436604663604,-1.323386312723273,0.09250486571696452,-0.29527148732378694,-1.286289949995595,0.18992424429514637,0.08671516433466686,AIR.DE,2
2026-01-02,0.20951677053292697,-0.17767623478215866,-1.323386312723273,0.6641335194488756,-0.29527148732378694,-1.1979336712457573,-0.043871051164527865,0.05468371500263047,AIR.DE,2
2026-01-05,-0.5860328992660668,0.03597288410130407,-1.323386312723273,1.545876762940175,-0.29527148732378694,-1.0064956914579302,-0.5216466605403377,0.03891427499894062,AIR.DE,2
2026-01-06,-0.6455306245987614,0.8487284039979222,-1.323386312723273,1.909883324660452,0.057155642707809304,-1.0801256116643843,-0.41436197894828397,0.052317232625813004,AIR.DE,2
2026-01-07,-0.9115632073628456,1.2600089141119855,-1.323386312723273,2.0053240569168596,0.057155642707809304,-0.7708791041675681,-0.6929017144645491,0.007715659805432429,AIR.DE,1
2026-01-08,-0.9368593847594462,0.851331460975567,-1.323386312723273,2.0053240569168596,0.057155642707809304,-0.7365185371549049,-0.8125103927481208,-0.0016256669695982051,AIR.DE,1
2026-01-09,-0.9413140081934501,0.8995578704356457,-1.323386312723273,2.0053240569168596,0.057155642707809304,-1.2077512436080131,-1.0098933145319478,0.010462682948479074,AIR.DE,1
2026-01-12,-0.9434618158103829,0.9991623663560423,-1.323386312723273,2.0053240569168596,0.057155642707809304,-0.8985047361111969,-1.366132678028641,-0.027283208769869893,AIR.DE,0
2026-01-13,-1.0105844122949788,1.1426840159800384,-1.323386312723273,2.0053240569168596,0.057155642707809304,-0.47635895521413546,-0.9148207063516708,-0.05584564382182888,AIR.DE,0
2026-01-14,-0.814614471537664,1.0410389590305253,-1.323386312723273,1.6609521479899798,0.389846401075315,-0.09839084556437695,-1.1698938608821696,-0.03805102992223752,AIR.DE,0
2026-01-15,-0.8173572208783708,1.0995003144209123,-1.323386312723273,1.486017592763031,0.44125997565544833,-0.5450800892394617,-1.1302854557737088,-0.0379157665140456,AIR.DE,0
2026-01-16,-0.810135680031694,1.2812936910708672,-1.323386312723273,1.6191621072560922,0.529618412266035,-0.535262985004822,-1.5195670586340377,-0.048780515207774044,AIR.DE,0
2026-01-19,-0.42976560760096594,0.822997064813713,-1.323386312723273,0.7813765005031925,0.529618412266035,-0.535262985004822,-1.5195670586340377,-0.03803185057224623,AIR.DE,0
2026-01-20,-0.3924887703152271,0.6787336623591412,-1.323386312723273,0.6261531935599575,0.529618412266035,1.541106288723054,-1.2052367454404884,-0.04130798972807215,AIR.DE,0
2026-01-21,-0.3844459682165164,0.7068439654886122,-1.323386312723273,0.46337167540133006,0.5255074910040727,-0.024760925357922795,-0.27964365789963236,-0.05923781282449314,AIR.DE,0
2026-01-22,-0.37884846311762604,0.6766271662180343,-1.323386312723273,0.05127834538136915,0.48522128859801716,-0.6432534722239392,-0.8523177725761216,-0.062185688687504403,AIR.DE,0
2026-01-23,-0.41586624110666315,0.6705834375065053,-1.323386312723273,-0.31766286240595876,0.4771635563418743,-0.42236324347696086,-0.0006437933444306489,-0.06405413850920516,AIR.DE,0
2026-01-26,-0.2878387009875782,0.21551220882820585,-1.323386312723273,-0.7640271342193786,0.12667433307158915,-0.39291146264542554,1.082686503111878,-0.042253534933840875,AIR.DE,0
2026-01-27,-0.23377683390576756,0.061908252285993476,-1.323386312723273,-1.4512081419116118,-0.11423759991406113,-0.29473761153333206,1.2707424849172606,-0.04604739118411527,AIR.DE,0
2026-01-28,-0.1274559594351023,-0.2664913891863854,-1.323386312723273,-1.812656692737673,-0.4639215417336638,-0.29473761153333206,2.3273479893553333,-0.03456058530153483,AIR.DE,0
2026-01-29,-0.14918001907680795,-0.2894543793491061,-1.3697104259611137,-1.8404509623953897,-0.550939886463223,-0.03457849772017854,2.3273479893553333,-0.022584329316669982,AIR.DE,0
2026-01-30,-0.3644105174112628,-0.43760024642821205,-1.3771378366159441,-2.0085425694066106,-0.5896142965305842,0.24030791089159054,2.201757633565586,-0.010751585644939388,AIR.DE,1
2026-02-02,-0.4995061545885899,-0.7408504743324732,-1.3859510997138698,-2.309976569728801,-0.5896142965305842,-0.2996463977144599,0.9859350457354809,-0.0038183977374161016,AIR.DE,1
2026-02-03,-0.4682667984003906,-1.169827624492502,-1.387829230211424,-2.309976569728801,-0.8538929153966512,0.5151933832481277,0.4594479378322485,0.007887265000357857,AIR.DE,1
2026-02-04,-0.6598755255255955,-1.3341775478988471,-1.3876456754865902,-2.309976569728801,-1.00697999276473,0.8293482087984557,0.6412362159721164,-0.0057361474296623305,AIR.DE,1
2026-02-05,-0.6597429322187927,-1.487525664280901,-1.3779734887608834,-2.309976569728801,-1.00697999276473,2.3657636420478974,0.4899532495217475,0.0043258458260175825,AIR.DE,1
2026-02-06,-0.5983169030197165,-1.4585733858521737,-1.3898596434046084,-2.2690611434540777,-1.00697999276473,1.6785494930289384,0.24199344121480895,0.005329652981754585,AIR.DE,1
2026-02-09,-0.5760342575389791,-1.3554561211155236,-1.3807606930092633,-1.867529679711891,-1.00697999276473,0.20103855769779952,0.7418179366996615,0.021029719309726636,AIR.DE,1
2026-02-10,-0.7480019493477753,-1.4879244280008905,-1.3804904644519014,-1.9002105554557143,-1.00697999276473,0.4121116822101382,1.5583480060925738,0.024728744127101354,AIR.DE,2
2026-02-11,-0.7307426702294835,-1.9127083008965406,-1.3772236239932263,-2.0502620893267496,-1.00697999276473,0.34338961192957995,1.407749015240624,0.07131413633092465,AIR.DE,2
2026-02-12,-0.5805293055304753,-1.5222861595325607,-1.3759001390877992,-1.5925911438648137,-1.00697999276473,1.899439253648301,1.266340169247435,-0.01743884462164169,AIR.DE,1
2026-02-13,-0.5834344963657753,-1.3863817471809032,-1.360448752008284,-1.1082502106132344,-1.00697999276473,1.7914487664291836,1.1869243843109731,-0.014033248616914462,AIR.DE,1
2026-02-16,-0.5671373581217872,-1.2460109927602119,-1.3697583643094895,-0.3810352471054951,-1.00697999276473,1.7914487664291836,1.1869243843109731,-0.0706168755770813,AIR.DE,0
2026-02-17,-0.5862576811904834,-0.935404324010965,-1.3775016110458194,-0.04544119536441229,-1.00697999276473,1.6392801398351473,0.9932598025985526,-0.06873027250712194,AIR.DE,0
2026-02-18,-0.4472616231944563,-0.5782427821564564,-1.3844426298664092,0.40773016998252665,-1.00697999276473,1.3103989557414357,1.0137790705511305,-0.07993018466900681,AIR.DE,0
2026-02-19,0.45355071389022206,-1.30160933176829,-1.3239874877371067,-0.5905426118999968,-1.00697999276473,1.6098274227483802,0.35642877679033674,-0.001710638669977782,AIR.DE,1
2026-02-20,0.5101280124426643,-1.1273545930341216,-1.3078194337746083,-0.4317568992507913,-1.00697999276473,1.0502389056730501,0.15088789150536353,-0.028571419378694562,AIR.DE,0
2026-02-23,0.6160295436083482,-1.4887732302222498,-1.3018604068792432,-0.5813793012172951,-1.00697999276473,1.9927043185792666,0.8352614393637036,-0.01572046764191315,AIR.DE,1
2026-02-24,0.600414945924637,-1.2827878355554672,-1.3067596527550809,-0.49941218826321837,-1.00697999276473,1.2760374524735405,0.40863476882968314,-0.04154816816533746,AIR.DE,0
2026-02-25,0.5688380227190973,-1.0311740128215445,-1.3396995037739523,-0.47863752475032756,-1.00697999276473,0.4808328162354645,0.2144976221583547,-0.039453710225083705,AIR.DE,0
2026-02-26,0.6008045994818945,-0.6583509215773827,-1.3379244353114603,-0.45305159178415527,-1.00697999276473,0.8244394226173279,0.6310511975156552,-0.057620271227950104,AIR.DE,0
2026-02-27,0.6209368391654506,-0.7440586067630495,-1.339793610564917,-0.6850266513379998,-1.00697999276473,1.4282070153228088,0.5044784040481783,-0.04786190646763,AIR.DE,0
2025-12-01,-1.234536226770723,0.556413689110003,-1.045235926950966,0.6579699714656201,0.7416297547020653,0.142134059779497,-1.598249124292195,-0.0002705060865932918,ALV.DE,1
2025-12-02,-1.2300285853999715,0.45745937944714743,-1.045235926950966,0.6634907117898602,0.7816977963707006,-0.176929551951959,-1.5336196482015607,0.023937667311109134,ALV.DE,2
2025-12-03,-1.0854434956689691,0.21222818054342146,-1.045235926950966,0.09467260559237368,0.7816977963707006,-0.4272720296580887,-1.3224204193296645,0.03806131826908188,ALV.DE,2
2025-12-04,-1.1205457459527426,0.18014501135704966,-1.045235926950966,-0.24425763364128109,0.7816977963707006,-0.574532338198613,-0.9162508371483655,0.04689207409881213,ALV.DE,2
2025-12-05,-1.1201243008815112,0.27875265460285087,-1.045235926950966,0.20925575261926574,0.9497022608248533,-0.7561532137518004,-1.1670584711287224,0.03736018880118941,ALV.DE,2
2025-12-08,-1.1309470472840664,0.37444212051203163,-1.045235926950966,0.682061879887759,1.1682323971679827,-0.14256898493929585,-1.1939200582666425,0.029220745710550444,ALV.DE,2
2025-12-09,-0.8740592242054693,0.6174793830562011,-1.045235926950966,1.2103589727364323,1.1682323971679827,-0.010034566814539183,-1.1812105480560156,0.006829460211636551,ALV.DE,1
2025-12-10,-0.861369251103564,0.48929778548337327,-1.045235926950966,0.9305626917961088,1.1682323971679827,-0.5794406562521249,-1.3181797706194651,0.011078822531873866,ALV.DE,1
2025-12-11,-0.8315752948643319,0.5793301698409425,-1.045235926950966,1.0983561119454306,1.1682323971679827,-1.0310386861083376,-0.5573750586177656,-0.0018229484558105469,ALV.DE,1
2025-12-12,-0.8657021030430947,0.4630764911826958,-1.045235926950966,0.8162601683649039,1.1682323971679827,-0.5941670147955085,-0.1589903623384749,0.02392220360022379,ALV.DE,2
2025-12-15,-0.958729662508474,0.24252357940629143,-1.045235926950966,0.6507573806132081,1.1682323971679827,-0.22110769132687788,-0.17768155005527758,0.026288118192560272,ALV.DE,2
2025-12-16,-0.9855834701069569,0.51571590398558,-1.045235926950966,0.48396992487956364,1.1682323971679827,-0.23092526368913363,-0.0006437933444306489,0.020088735852478612,ALV.DE,1
2025-12-17,-0.987698217480771,0.6049140219346533,-1.045235926950966,0.6226055793443157,1.1792105431666415,0.3286641896414283,-0.05395658226121913,0.014349074289484953,ALV.DE,1
2025-12-18,-0.999005916924514,0.6152897920939333,-1.045235926950966,0.5971759879928602,1.1792105431666415,-0.039486347646074456,-0.1287959486482574,0.018784274553434566,ALV.DE,1
2025-12-19,-0.9428982567077012,0.6979853675265197,-1.045235926950966,1.106096055567627,1.1792105431666415,-1.0015869052768023,-0.3025879302466057,-0.004621278030728537,ALV.DE,1
2025-12-22,-0.9481384020408099,0.7130893919011627,-1.045235926950966,1.062204090997929,1.1792105431666415,-1.409006795758096,-0.48590582654293857,0.005891440436745388,ALV.DE,1
2025-12-23,-0.9678820046798976,0.7392719074934629,-1.045235926950966,1.829616232761727,1.1792105431666415,-1.4482761489518872,0.11765911334215877,0.0007672322070813031,ALV.DE,1
2025-12-29,-1.0198353436406842,0.5290694213051104,-1.045235926950966,1.505171855903368,1.1792105431666415,-1.3501027659674096,0.18846924165850903,-0.010288066166632581,ALV.DE,1
2025-12-30,-1.0335371808107334,0.3704660418318698,-1.045235926950966,1.5676327798358765,1.1792105431666415,-1.286289949995595,0.18992424429514637,-0.0007682145786651606,ALV.DE,1
2026-01-02,-1.0020418212581617,0.3351385368698288,-1.045235926950966,1.1515552784774405,1.1792105431666415,-1.1979336712457573,-0.043871051164527865,-0.013928357606496244,ALV.DE,1
2026-01-05,-0.9967232490199807,0.4753752164127672,-1.045235926950966,0.868128987974486,1.1792105431666415,-1.0064956914579302,-0.5216466605403377,-0.032340238890381845,ALV.DE,0
2026-01-06,-0.9854663429020876,0.5177052143446921,-1.045235926950966,0.8923090407130394,1.1792105431666415,-1.0801256116643843,-0.41436197894828397,-0.029389216352555758,ALV.DE,0
2026-01-07,-1.0016740119989849,0.2442094244153712,-1.045235926950966,-0.1168835153148128,1.2119186168484122,-0.7708791041675681,-0.6929017144645491,-0.015332624957510976,ALV.DE,1
2026-01-08,-0.959783117287575,0.6346308363689277,-1.045235926950966,0.5979716500456802,1.2119186168484122,-0.7365185371549049,-0.8125103927481208,-0.020758600333456556,ALV.DE,0
2026-01-09,-0.7907040860349035,0.329220744393814,-1.045235926950966,-0.060034121449584164,1.0989438803559688,-1.2077512436080131,-1.0098933145319478,-0.004446721798939013,ALV.DE,1
2026-01-12,-0.7837807924504312,0.2594151782573491,-1.045235926950966,-0.4026716587365953,0.9950076744173767,-0.8985047361111969,-1.366132678028641,-0.0018421373869242919,ALV.DE,1
2026-01-13,-1.0634418985618428,0.1583196165698525,-1.045235926950966,-0.41484197698085556,0.9859691438635256,-0.47635895521413546,-0.9148207063516708,-0.016061021016310906,ALV.DE,1
2026-01-14,-1.0678213065521598,-0.21851983470308992,-1.045235926950966,-0.46823562251654605,0.9452985145434738,-0.09839084556437695,-1.1698938608821696,-0.028503531187491382,ALV.DE,0
2026-01-15,-1.1036464258482999,-0.07114790927992756,-1.045235926950966,-0.6969084510316762,0.9452985145434738,-0.5450800892394617,-1.1302854557737088,-0.031667118320426235,ALV.DE,0
2026-01-16,-1.1313648275678962,-0.2666189159893705,-1.045235926950966,-0.8534209716682001,0.9452985145434738,-0.535262985004822,-1.5195670586340377,-0.04387811860015889,ALV.DE,0
2026-01-19,-1.1269759677044764,-0.19711091211889778,-1.045235926950966,-0.9699604791426333,0.9452985145434738,-0.535262985004822,-1.5195670586340377,-0.03664643908206855,ALV.DE,0
