volatility,momentum,volume_avg,return_1y,max_drawdown,ticker,date,investment_decision,ecb_rate,eur_usd,de_inflation,vix
0.07104972157401333,0.3204001584248328,35933096.5,0.4640902995364027,0.0,SAP.DE,2023-06-01,1,4.0,1.0839863636364,6.8,13.59000015258789
0.07191430825157992,0.1673810957492501,35466652.666666664,0.39524443930324105,-0.005913340159748583,SAP.DE,2023-07-01,1,4.0,1.1058142857143,6.5,13.630000114440918
0.06558518709855472,0.2189812990067581,36460685.833333336,0.5424548406084764,0.0,SAP.DE,2023-08-01,1,4.25,1.0908869565217,6.4,13.569999694824219
0.06884324711538237,0.07628652258932611,36038116.333333336,0.484947922793175,-0.04657663254621862,SAP.DE,2023-09-01,1,4.5,1.068380952381,4.3,17.520000457763672
0.05641420694263403,0.0491667566915599,36637764.0,0.31975670986006954,-0.016146666003405145,SAP.DE,2023-10-01,1,4.5,1.0562545454545,3.0,18.139999389648438
0.06580785249630286,0.21100102278080213,36713481.166666664,0.4164284000001821,0.0,SAP.DE,2023-11-01,1,4.5,1.0808227272727,2.3,12.920000076293945
0.06105435185168905,0.11459164013939649,36990910.833333336,0.4717069782190533,-0.041242744942197464,SAP.DE,2023-12-01,1,4.5,1.0903052631579,3.8,12.449999809265137
0.06527709125210629,0.2926044588895478,37790230.0,0.5089620095888465,0.0,SAP.DE,2024-01-01,1,4.5,1.0905136363636,3.1,14.350000381469727
0.06448325444982173,0.3420276267788691,36450802.5,0.6359065797938626,0.0,SAP.DE,2024-02-01,1,4.5,1.0794714285714,2.7,13.399999618530273
0.0634781086154507,0.46930471957316233,35965929.666666664,0.5813928672534838,0.0,SAP.DE,2024-03-01,1,4.5,1.08722,2.3,13.010000228881836
0.06934739032967006,0.33896159750142507,36117628.5,0.40479399658512016,-0.05962555721680815,SAP.DE,2024-04-01,1,4.5,1.0727761904762,2.4,15.649999618530273
0.07029133242979163,0.14077545041482287,34972226.333333336,0.38148023721558055,-0.08035024254239902,SAP.DE,2024-05-01,1,4.5,1.0812227272727,2.8,12.920000076293945
0.07932738670122864,0.37595070013582754,34520397.666666664,0.5336231476153428,0.0,SAP.DE,2024-06-01,1,4.25,1.0759,2.5,12.4399995803833
0.07816126533844865,0.2281541734378454,33321238.666666668,0.587517560789566,0.0,SAP.DE,2024-07-01,1,4.25,1.0844086956522,2.6,16.360000610351562
0.07857212175228334,0.1581521346033794,32637848.5,0.5542721606506547,0.0,SAP.DE,2024-08-01,1,4.25,1.1012181818182,2.0,15.0
0.07379065000008292,0.14699006805183745,31620522.5,0.6852779202921075,0.0,SAP.DE,2024-09-01,1,3.65,1.1106,1.8,16.729999542236328
0.07364555060387003,0.28177634196831125,30655204.333333332,0.716249298481423,0.0,SAP.DE,2024-10-01,1,3.4,1.0904347826087,2.4,23.15999984741211
0.06668842241100893,0.37228959806543793,29950079.166666668,0.5654742843326761,0.0,SAP.DE,2024-11-01,1,3.4,1.0630142857143,2.4,13.510000228881836
0.06159418301532538,0.24683415810073295,28804331.333333332,0.7155823327919684,0.0,SAP.DE,2024-12-01,1,3.15,1.047875,2.8,17.350000381469727
0.05915668806693203,0.376781798256435,28678017.333333332,0.6909003114419023,0.0,SAP.DE,2025-01-01,1,3.15,1.0353727272727,2.8,16.43000030517578
0.060615266121113696,0.341796329444936,28777164.333333332,0.5540042831496319,-0.011918139302736266,SAP.DE,2025-02-01,1,2.9,1.04125,2.6,19.6299991607666
0.06942312731724674,0.1956947676886418,30625118.666666668,0.3714500229604212,-0.08975791677361213,SAP.DE,2025-03-01,1,2.65,1.080680952381,2.3,22.280000686645508
0.06363342575370341,0.18854748933717258,34409033.166666664,0.5234520531382214,-0.04916199489918914,SAP.DE,2025-04-01,1,2.4,1.121395,2.2,24.700000762939453
0.060811422784855136,0.18230322253935283,35047624.166666664,0.6224624140500006,-0.009683466679695088,SAP.DE,2025-05-01,1,2.4,1.1278047619047618,2.1,18.56999969482422
0.05147817314414403,0.10234136768086399,36119973.5,0.37443687111198054,-0.02985745116807376,SAP.DE,2025-06-01,1,2.15,1.1516190476190478,2.0,16.729999542236328
0.05399322631427384,-0.05747914018834788,35629766.833333336,0.29764556426568767,-0.05747914018834786,SAP.DE,2025-07-01,1,2.15,1.1676869565217392,1.8,16.719999313354492
0.06119053189684225,-0.11875526595793451,35504728.666666664,0.18245094948032237,-0.12925806345805066,SAP.DE,2025-08-01,1,2.15,1.1631428571428577,2.1,15.359999656677246
0.0620468223352434,-0.06878629234613653,33750103.666666664,0.11344735784166504,-0.15237009481617883,SAP.DE,2025-09-01,1,2.15,1.1732227272727274,2.4,16.280000686645508
0.060842646772037975,-0.11289198122964972,30160442.833333332,0.0543700084803731,-0.15650398112346747,SAP.DE,2025-10-01,1,2.15,1.1630434782608696,2.3,17.440000534057617
0.06310412948029609,-0.2085935158502108,29071190.0,-0.06431756345116502,-0.21625707416956996,SAP.DE,2025-11-01,0,2.15,1.15602,2.6,16.350000381469727
0.06077255216561616,-0.19291105547319154,26559087.333333332,-0.11031246905021297,-0.2170086742226929,SAP.DE,2025-12-01,0,2.15,1.1708714285714283,2.0,14.949999809265137
0.06137576576822059,-0.3199362221562847,31640033.333333332,-0.3590257033799811,-0.352758158574836,SAP.DE,2026-01-01,0,2.15,1.1738238095238096,2.0,17.440000534057617
0.06198821248189353,-0.262149292336604,39078838.833333336,-0.34977294936242087,-0.3512402020436912,SAP.DE,2026-02-01,0,2.15,1.182395,2.0,19.860000610351562
0.06836981986299105,-0.3487032059016436,46159549.5,-0.3935034975845946,-0.44254324627178526,SAP.DE,2026-03-01,0,2.15,1.155831818181818,2.0,25.25
0.06445247508192767,-0.3465805049846852,41679074.5,-0.4203463263510413,-0.44345396228635114,SAP.DE,2026-04-01,0,2.15,1.155831818181818,2.0,26.280000686645508
0.05540331698830542,-0.10871048457491472,36895106.833333336,-0.05065310498111175,-0.17525945820183123,SIE.DE,2022-05-01,0,0.0,1.05785,8.7,26.190000534057617
0.08062398139559321,-0.34601397650326327,39605884.833333336,-0.2527272240603817,-0.34601397650326327,SIE.DE,2022-06-01,0,0.0,1.0565818181818,8.2,28.709999084472656
0.09006588045955895,-0.2019863809602538,39862226.0,-0.1516479975573346,-0.26888814544442274,SIE.DE,2022-07-01,0,0.5,1.0178904761905,8.5,21.329999923706055
0.08774980673763287,-0.17926705674344356,37044355.166666664,-0.2618996151790072,-0.31913773885585717,SIE.DE,2022-08-01,0,0.5,1.0128434782609,8.8,25.8700008392334
0.08757535728510685,-0.1946523125180445,33317656.0,-0.26664706424232754,-0.318329508334298,SIE.DE,2022-09-01,0,1.25,0.9903772727273,10.9,31.6200008392334
0.09370454227737313,-0.06062153863442277,33365474.666666668,-0.18886610889018152,-0.2547428320215531,SIE.DE,2022-10-01,0,1.25,0.9825666666667,11.6,25.8799991607666
0.1100166924994582,0.0717085218410416,34553995.333333336,-0.044797430891363565,-0.11611853304710469,SIE.DE,2022-11-01,0,2.0,1.0201272727273,11.3,20.579999923706055
0.10719572971539233,0.3352559836928275,32429270.5,-0.12676124887450413,-0.046853895571143486,SIE.DE,2022-12-01,0,2.5,1.058880952381,9.6,21.670000076293945
0.10834971846403181,0.31656506451842703,30766494.5,0.05063685183764699,0.0,SIE.DE,2023-01-01,0,2.5,1.0769,9.2,19.399999618530273
0.10328442995705667,0.43153914296536944,30729297.666666668,0.17491133419293603,0.0,SIE.DE,2023-02-01,1,3.0,1.07151,9.3,20.700000762939453
0.1040372038776596,0.5180805677696725,30316165.333333332,0.2225826746645998,0.0,SIE.DE,2023-03-01,1,3.5,1.0705826086957,7.8,18.700000762939453
0.10098517046206108,0.38520612382115593,28615025.5,0.30123279726929275,-0.002411925012637085,SIE.DE,2023-04-01,1,3.5,1.0967722222222,7.6,15.779999732971191
0.1009143415156788,0.2027829986412819,26894701.166666668,0.28903278956938383,0.0,SIE.DE,2023-05-01,1,3.75,1.08675,6.3,17.940000534057617
0.07084285361350683,0.21109048679181197,28336236.666666668,0.6171158192822264,-0.005217162308673742,SIE.DE,2023-06-01,1,4.0,1.0839863636364,6.8,13.59000015258789
0.0670559014305079,0.11628570476710953,28352399.0,0.4696627609177073,0.0,SIE.DE,2023-07-01,1,4.0,1.1058142857143,6.5,13.630000114440918
0.07252269916366041,-0.01212238729734716,28416430.333333332,0.41418547104303083,-0.10388423422264992,SIE.DE,2023-08-01,1,4.25,1.0908869565217,6.4,13.569999694824219
0.07378254409977811,-0.09111623920353396,27507498.666666668,0.3797587756265344,-0.1246612715647182,SIE.DE,2023-09-01,1,4.5,1.068380952381,4.3,17.520000457763672
0.076939780291322,-0.160779042130472,28769335.833333332,0.16249401007992637,-0.1937023947974699,SIE.DE,2023-10-01,1,4.5,1.0562545454545,3.0,18.139999389648438
0.08682920640418497,0.004304225757068902,29423516.833333332,0.2079600482041981,-0.0063233541197897205,SIE.DE,2023-11-01,1,4.5,1.0808227272727,2.3,12.920000076293945
0.08942002549602422,0.113937293881611,28146958.333333332,0.3490788595026342,0.0,SIE.DE,2023-12-01,1,4.5,1.0903052631579,3.8,12.449999809265137
0.08717777272543606,0.07549353943473669,28504692.333333332,0.20055806364037831,-0.019067813379661062,SIE.DE,2024-01-01,1,4.5,1.0905136363636,3.1,14.350000381469727
0.09004786806163573,0.31725210204615495,28285127.666666668,0.3012838618969067,0.0,SIE.DE,2024-02-01,1,4.5,1.0794714285714,2.7,13.399999618530273
0.08968372205587972,0.3415763271875405,27943581.166666668,0.21933693764972206,-0.005147921375896704,SIE.DE,2024-03-01,1,4.5,1.08722,2.3,13.010000228881836
0.08977132401661006,0.44772770691848174,27203264.833333332,0.21496343293438347,-0.011107148274982813,SIE.DE,2024-04-01,1,4.5,1.0727761904762,2.4,15.649999618530273
0.08984791537665285,0.17713174893004635,26676197.666666668,0.18219838972325464,-0.00908332248484529,SIE.DE,2024-05-01,1,4.5,1.0812227272727,2.8,12.920000076293945
0.0900980731636182,0.05147129089383262,25899011.166666668,0.17127308437248012,-0.02336289142869029,SIE.DE,2024-06-01,1,4.25,1.0759,2.5,12.4399995803833
0.09089278581580484,0.045377929646658766,25176083.333333332,0.12429720960264223,-0.047536998723644,SIE.DE,2024-07-01,1,4.25,1.0844086956522,2.6,16.360000610351562
0.0832805451152265,-0.04472616443725752,24170403.333333332,0.25833646792471554,-0.04472616443725755,SIE.DE,2024-08-01,1,4.25,1.1012181818182,2.0,15.0
0.08288528090948595,0.024751334014046167,23766852.666666668,0.37478213096709667,0.0,SIE.DE,2024-09-01,1,3.65,1.1106,1.8,16.729999542236328
0.077196881982916,0.014212661165359908,23756044.666666668,0.4683037702766175,-0.016212587689088665,SIE.DE,2024-10-01,1,3.4,1.0904347826087,2.4,23.15999984741211
0.04585483397436589,0.03914681773485307,23819691.166666668,0.2232127109553197,0.0,SIE.DE,2024-11-01,1,3.4,1.0630142857143,2.4,13.510000228881836
0.03781150026096137,0.09141152149623522,23112657.5,0.14758788140404833,0.0,SIE.DE,2024-12-01,1,3.15,1.047875,2.8,17.350000381469727
0.04306789787952479,0.22447163427062744,23172827.166666668,0.2800356219448894,0.0,SIE.DE,2025-01-01,1,3.15,1.0353727272727,2.8,16.43000030517578
0.03878801359696321,0.30178918003759625,24251133.666666668,0.24356514310859212,0.0,SIE.DE,2025-02-01,1,2.9,1.04125,2.6,19.6299991607666
0.03981913350553996,0.19586326658256858,26546942.666666668,0.22546247772888228,-0.019630053157607755,SIE.DE,2025-03-01,1,2.65,1.080680952381,2.3,22.280000686645508
0.04361807404750148,0.15849239775962198,29654731.666666668,0.17495765767162474,-0.06566436411479724,SIE.DE,2025-04-01,1,2.4,1.121395,2.2,24.700000762939453
0.044494304967669214,0.18342166755376743,29247917.0,0.22974885987697058,-0.02009262549671913,SIE.DE,2025-05-01,1,2.4,1.1278047619047618,2.1,18.56999969482422
0.043326843620058036,0.17480153795207376,29703310.0,0.28219193399238973,0.0,SIE.DE,2025-06-01,1,2.15,1.1516190476190478,2.0,16.729999542236328
0.04082887639192969,0.10948184950362361,29260605.333333332,0.3585290534553003,0.0,SIE.DE,2025-07-01,1,2.15,1.1676869565217392,1.8,16.719999313354492
0.04070097721833917,0.0946462947386073,27381453.333333332,0.42499870245896454,0.0,SIE.DE,2025-08-01,1,2.15,1.1631428571428577,2.1,15.359999656677246
0.04414159753763716,0.06748468468388968,23990133.0,0.2765657220529396,-0.043956108371503134,SIE.DE,2025-09-01,1,2.15,1.1732227272727274,2.4,16.280000686645508
0.045986803562052536,0.21589506555085047,20086141.0,0.40860518991409744,0.0,SIE.DE,2025-10-01,1,2.15,1.1630434782608696,2.3,17.440000534057617
0.05435793435066668,0.07790363926235755,19406460.0,0.2756145222381339,-0.07025049676757586,SIE.DE,2025-11-01,1,2.15,1.15602,2.6,16.350000381469727
0.05474919156153093,0.09878243516832597,18073583.666666668,0.290851294710474,-0.026063995835853053,SIE.DE,2025-12-01,1,2.15,1.1708714285714283,2.0,14.949999809265137
0.05242797155820204,0.13961758625941312,18805788.166666668,0.26438502732994906,0.0,SIE.DE,2026-01-01,1,2.15,1.1738238095238096,2.0,17.440000534057617
0.052605122117766814,0.04564661393060354,20478398.666666668,0.14461319154510632,-0.034724908425220226,SIE.DE,2026-02-01,1,2.15,1.182395,2.0,19.860000610351562
0.0705086142136393,-0.07129479950770357,23271883.166666668,-0.008621421888192482,-0.18036240058650663,SIE.DE,2026-03-01,0,2.15,1.155831818181818,2.0,25.25
0.06887914108431521,-0.13137821421837614,20674086.166666668,0.05615294316184416,-0.16781079154195963,SIE.DE,2026-04-01,1,2.15,1.155831818181818,2.0,26.280000686645508
0.06517625912757385,0.013406810418187476,25371947.333333332,-0.05381636854355165,-0.14220371291740633,ALV.DE,2022-05-01,0,0.0,1.05785,8.7,26.190000534057617
0.0648620503212844,-0.07622884875840019,26753197.0,-0.08786932621829346,-0.15627422435980123,ALV.DE,2022-06-01,0,0.0,1.0565818181818,8.2,28.709999084472656
0.06511175171177208,-0.17851159800410732,26281774.0,-0.1106409544581024,-0.17851159800410726,ALV.DE,2022-07-01,0,0.5,1.0178904761905,8.5,21.329999923706055
0.06491905351742917,-0.12661173392579872,24311347.666666668,-0.10764985847008068,-0.2190023402804651,ALV.DE,2022-08-01,0,0.5,1.0128434782609,8.8,25.8700008392334
0.06551972505951852,-0.2130284414991237,21296337.333333332,-0.12534029479298203,-0.2504127124526262,ALV.DE,2022-09-01,0,1.25,0.9903772727273,10.9,31.6200008392334
0.07570682729665383,-0.11237109593100691,20927565.0,-0.04595891409542274,-0.1559034649664314,ALV.DE,2022-10-01,0,1.25,0.9825666666667,11.6,25.8799991607666
0.08208589579401353,0.10365716905595579,20857686.0,0.11845369148816243,-0.05328697817171475,ALV.DE,2022-11-01,1,2.0,1.0201272727273,11.3,20.579999923706055
0.07964355753929855,0.10311897110791102,19804677.333333332,0.01902948189680398,-0.06927009047855971,ALV.DE,2022-12-01,0,2.5,1.058880952381,9.6,21.670000076293945
0.07925976485767218,0.23618317650231524,19825656.5,0.015510142239093527,0.0,ALV.DE,2023-01-01,0,2.5,1.0769,9.2,19.399999618530273
0.0713043292974539,0.31777205213065374,20494507.0,0.1509266476914337,0.0,ALV.DE,2023-02-01,1,3.0,1.07151,9.3,20.700000762939453
0.07103596781751739,0.3152040034451724,21524974.166666668,0.035028144337839295,-0.0420886707786611,ALV.DE,2023-03-01,0,3.5,1.0705826086957,7.8,18.700000762939453
0.07330480969972147,0.248353317844052,21111532.166666668,0.1080744874088071,0.0,ALV.DE,2023-04-01,1,3.5,1.0967722222222,7.6,15.779999732971191
0.07660796190750918,-0.021384865024135724,21255469.5,0.08005560946277446,-0.1207737586380863,ALV.DE,2023-05-01,1,3.75,1.08675,6.3,17.940000534057617
0.08284218793453281,0.1189574493135599,21144739.5,0.23434319020030658,-0.011657195158358018,ALV.DE,2023-06-01,1,4.0,1.0839863636364,6.8,13.59000015258789
0.08151537370643358,0.04574386535537256,20774404.0,0.29273097328281383,0.0,ALV.DE,2023-07-01,1,4.0,1.1058142857143,6.5,13.630000114440918
0.07812074710107882,0.06484432563309861,20024403.333333332,0.4032220921892107,0.0,ALV.DE,2023-08-01,1,4.25,1.0908869565217,6.4,13.569999694824219
0.07535848149215221,0.11832046831935106,18018255.5,0.4708195570682907,0.0,ALV.DE,2023-09-01,1,4.5,1.068380952381,4.3,17.520000457763672
0.07109825634150327,0.02403815101835982,18366792.666666668,0.2783614234226577,-0.02126714892865322,ALV.DE,2023-10-01,1,4.5,1.0562545454545,3.0,18.139999389648438
0.06454031342509307,0.21584752445139066,17304586.333333332,0.18984678925106824,0.0,ALV.DE,2023-11-01,1,4.5,1.0808227272727,2.3,12.920000076293945
0.06425169821691176,0.13484987749434807,17022643.833333332,0.2698487242748815,0.0,ALV.DE,2023-12-01,1,4.5,1.0903052631579,3.8,12.449999809265137
0.060506467916557484,0.13983445536527772,16624170.166666666,0.19197488921892125,0.0,ALV.DE,2024-01-01,1,4.5,1.0905136363636,3.1,14.350000381469727
0.06054005017923569,0.13149099982348345,16440565.0,0.20486177066695777,0.0,ALV.DE,2024-02-01,1,4.5,1.0794714285714,2.7,13.399999618530273
0.06117022020368339,0.23083739566047412,16084206.666666666,0.3764706527399917,0.0,ALV.DE,2024-03-01,1,4.5,1.08722,2.3,13.010000228881836
0.06275735765236153,0.2068810159897123,16162002.0,0.2358922041132645,-0.040316696707408006,ALV.DE,2024-04-01,1,4.5,1.0727761904762,2.4,15.649999618530273
0.0451660481237422,0.16348645506359305,15975916.166666666,0.4146221261217937,-0.03419725737537166,ALV.DE,2024-05-01,1,4.5,1.0812227272727,2.8,12.920000076293945
0.03415454651950936,0.12974870138208106,15946257.333333334,0.28209517536285356,-0.01604504511844743,ALV.DE,2024-06-01,1,4.25,1.0759,2.5,12.4399995803833
0.03448447633218193,0.10860368641363416,15297144.166666666,0.2636246791192238,-0.011115889062605147,ALV.DE,2024-07-01,1,4.25,1.0844086956522,2.6,16.360000610351562
0.0381448209334345,0.16558673988835504,14775907.0,0.3188509056972695,0.0,ALV.DE,2024-08-01,1,4.25,1.1012181818182,2.0,15.0
0.03838477270635618,0.11856149661132598,13945474.0,0.3767673193751666,0.0,ALV.DE,2024-09-01,1,3.65,1.1106,1.8,16.729999542236328
0.03812488130172305,0.1434269129322776,13215225.333333334,0.37998023438968764,-0.018983113399803492,ALV.DE,2024-10-01,1,3.4,1.0904347826087,2.4,23.15999984741211
0.03809480663650044,0.14717490249207232,12368144.166666666,0.33472246063842426,-0.009491502743930897,ALV.DE,2024-11-01,1,3.4,1.0630142857143,2.4,13.510000228881836
0.03743785890576478,0.14026965809155834,11794901.333333334,0.28821816545432766,0.0,ALV.DE,2024-12-01,1,3.15,1.047875,2.8,17.350000381469727
0.03923808916642807,0.20552159220906163,12007510.666666666,0.3364456811741996,0.0,ALV.DE,2025-01-01,1,3.15,1.0353727272727,2.8,16.43000030517578
0.03991443604441155,0.17586332652303538,11845942.0,0.37057070131626135,0.0,ALV.DE,2025-02-01,1,2.9,1.04125,2.6,19.6299991607666
0.03625892469192942,0.1935592757597946,13068340.833333334,0.3350694497882061,0.0,ALV.DE,2025-03-01,1,2.65,1.080680952381,2.3,22.280000686645508
0.02988152651300267,0.25812037133388954,15489534.166666666,0.4385686922915202,0.0,ALV.DE,2025-04-01,1,2.4,1.121395,2.2,24.700000762939453
0.0361896303326383,0.19336074342137732,16673668.833333334,0.36899349447228547,-0.04229605745127257,ALV.DE,2025-05-01,1,2.4,1.1278047619047618,2.1,18.56999969482422
0.036097437238620605,0.21305698516398874,17055798.333333332,0.38321207371851806,-0.014162248942049928,ALV.DE,2025-06-01,1,2.15,1.1516190476190478,2.0,16.729999542236328
0.03588379348441576,0.15196331068163071,16820896.5,0.3887166444593415,-0.005280810432466191,ALV.DE,2025-07-01,1,2.15,1.1676869565217392,1.8,16.719999313354492
0.03277929494083785,0.14072421778944655,16573813.166666666,0.3413357733752862,0.0,ALV.DE,2025-08-01,1,2.15,1.1631428571428577,2.1,15.359999656677246
0.033504228022979386,0.055876532809161494,15014159.666666666,0.26025122979146564,-0.01328908678938698,ALV.DE,2025-09-01,1,2.15,1.1732227272727274,2.4,16.280000686645508
0.03394684591558264,-0.0024158359088639614,12352320.833333334,0.255080958963148,-0.03599113942595525,ALV.DE,2025-10-01,1,2.15,1.1630434782608696,2.3,17.440000534057617
0.03660548717419308,0.1137366494761125,10645812.333333334,0.32908959599444776,0.0,ALV.DE,2025-11-01,1,2.15,1.15602,2.6,16.350000381469727
0.037022984738020716,0.1348445018118536,9550389.0,0.37663104999781605,0.0,ALV.DE,2025-12-01,1,2.15,1.1708714285714283,2.0,14.949999809265137
0.041058942296445,0.0708524617541455,9652131.833333334,0.23358274709387983,-0.047887355203665175,ALV.DE,2026-01-01,1,2.15,1.1738238095238096,2.0,17.440000534057617
0.039953241882690865,0.05813953291885077,9628770.333333334,0.20704539100094643,-0.021254770276488477,ALV.DE,2026-02-01,1,2.15,1.182395,2.0,19.860000610351562
0.042248980919723046,0.008136907817475114,11343444.5,0.06446810282326476,-0.07989759848151408,ALV.DE,2026-03-01,1,2.15,1.155831818181818,2.0,25.25
0.04144978442759183,0.047386557787337136,9682788.666666666,0.044856243730573064,-0.06606911086547695,ALV.DE,2026-04-01,1,2.15,1.155831818181818,2.0,26.280000686645508
0.055791657067714356,0.273235748451339,239520723.33333334,0.1678945478822791,0.0,DTE.DE,2022-05-01,1,0.0,1.05785,8.7,26.190000534057617
0.055095231940324896,0.20628619860199837,241416857.5,0.10388866759295712,-0.009307883268227981,DTE.DE,2022-06-01,1,0.0,1.0565818181818,8.2,28.709999084472656
0.0553894213416179,0.1519807689315429,234607978.83333334,0.09709961683611712,-0.03231555932116311,DTE.DE,2022-07-01,1,0.5,1.0178904761905,8.5,21.329999923706055
0.055093207885784354,0.2163747245747809,212576104.66666666,0.08276809268948782,-0.01756978818910175,DTE.DE,2022-08-01,1,0.5,1.0128434782609,8.8,25.8700008392334
0.05834784874241157,0.07214035113783468,188216939.66666666,0.043543416469144614,-0.0853379365584653,DTE.DE,2022-09-01,1,1.25,0.9903772727273,10.9,31.6200008392334
0.057726583200309815,0.1319698420388582,177283537.16666666,0.23701398187739042,0.0,DTE.DE,2022-10-01,1,1.25,0.9825666666667,11.6,25.8799991607666
0.05564686607357986,0.014745771132061325,170254642.33333334,0.2920105913951614,0.0,DTE.DE,2022-11-01,1,2.0,1.0201272727273,11.3,20.579999923706055
0.05787987420796437,-0.016256757133399136,156865707.66666666,0.1866758968379545,-0.039575523917846835,DTE.DE,2022-12-01,1,2.5,1.058880952381,9.6,21.670000076293945
0.06249490784873787,0.10504692941525917,147756805.33333334,0.27299281145323073,0.0,DTE.DE,2023-01-01,1,2.5,1.0769,9.2,19.399999618530273
0.05959576822398303,0.13024284900069616,146900239.16666666,0.3747988341558377,0.0,DTE.DE,2023-02-01,1,3.0,1.07151,9.3,20.700000762939453
0.05944589759793802,0.27772694840532064,148235230.5,0.3699026191215544,0.0,DTE.DE,2023-03-01,1,3.5,1.0705826086957,7.8,18.700000762939453
0.06098597002711043,0.14172397301693862,148624096.83333334,0.2923971053879617,-0.021029107945579856,DTE.DE,2023-04-01,1,3.5,1.0967722222222,7.6,15.779999732971191
0.05200103707139378,0.1024877085520286,145070166.16666666,0.11874473997824753,-0.04273476879649304,DTE.DE,2023-05-01,1,3.75,1.08675,6.3,17.940000534057617
0.0535616550323703,0.10536472207291725,161091919.33333334,0.08739507624235077,-0.07821985732644729,DTE.DE,2023-06-01,1,4.0,1.0839863636364,6.8,13.59000015258789
0.05288610900961623,0.000664485860547348,160078538.83333334,0.10578121747509694,-0.08440324296102235,DTE.DE,2023-07-01,1,4.0,1.1058142857143,6.5,13.630000114440918
0.05301580476767805,-0.04118418612045893,158805496.5,0.08369471714613375,-0.08901768817408373,DTE.DE,2023-08-01,1,4.25,1.0908869565217,6.4,13.569999694824219
0.04721699341612729,-0.08320341942445653,150763346.0,0.17141569720722183,-0.08320341942445653,DTE.DE,2023-09-01,1,4.5,1.068380952381,4.3,17.520000457763672
0.04025239510090619,-0.03489849880966478,147429882.16666666,0.10187952030364134,-0.05519372245663748,DTE.DE,2023-10-01,1,4.5,1.0562545454545,3.0,18.139999389648438
0.04436625303977181,0.05929133225065919,143455519.83333334,0.16785567358205467,0.0,DTE.DE,2023-11-01,1,4.5,1.0808227272727,2.3,12.920000076293945
0.04189137010216266,0.08880663241574083,129426985.5,0.20352844063137443,-0.01023885211947476,DTE.DE,2023-12-01,1,4.5,1.0903052631579,3.8,12.449999809265137
0.03491002281826776,0.1463059808432805,129157659.16666667,0.1470676849594117,0.0,DTE.DE,2024-01-01,1,4.5,1.0905136363636,3.1,14.350000381469727
0.03611761808756013,0.11361575504342825,126940860.83333333,0.06775239652104426,-0.033413985681855544,DTE.DE,2024-02-01,1,4.5,1.0794714285714,2.7,13.399999618530273
0.033606369613235106,0.13247436307315064,130185457.0,0.03824862365493109,-0.01077163686995081,DTE.DE,2024-03-01,1,4.5,1.08722,2.3,13.010000228881836
0.035830889577598855,0.049572593861835657,140853077.33333334,0.012944085944291528,-0.05517701908107987,DTE.DE,2024-04-01,0,4.5,1.0727761904762,2.4,15.649999618530273
0.04044522330209638,0.050112727352592534,145478013.33333334,0.112375309970701,0.0,DTE.DE,2024-05-01,1,4.5,1.0812227272727,2.8,12.920000076293945
0.03936087020749141,0.11761825699639372,150979708.5,0.21687017072659343,0.0,DTE.DE,2024-06-01,1,4.25,1.0759,2.5,12.4399995803833
