Date,Open,High,Low,Close,Volume
2021-05-01,207.2942507032466,214.85722774255336,199.43048141340694,202.95413208007812,7888889
2021-06-01,203.72761344323573,209.70064138449249,197.1529748102108,198.48509216308594,6971898
2021-07-01,199.94611762260078,202.56737824987334,184.9920608096572,195.86383056640625,7344568
2021-08-01,196.93810008580195,223.02176885656755,191.609644261901,212.6656494140625,6995285
2021-09-01,214.4704769102593,216.44716593199112,196.07869124290553,203.59869384765625,6848417
2021-10-01,201.1923011714529,220.3575542393182,199.86018381700893,220.18568420410156,5682919
2021-11-01,220.61538793787417,226.63138966022555,202.00874617115304,204.84486389160156,7715735
2021-12-01,207.50910262761357,226.1157459428895,207.42316760701948,223.8812255859375,5801779
2022-01-01,224.43983733821509,242.35893397900898,221.7756026765964,239.8236083984375,6762215
2022-02-01,240.64008013225973,242.57379506189395,205.48944510133495,212.4078369140625,9852141
2022-03-01,211.20464645197362,214.1696734538612,176.3118288119289,208.84121704101562,15407490
2022-04-01,209.01308815601564,210.38817952509757,194.57468123602837,195.34817504882812,5987830
2022-05-01,203.51215834669512,207.0240883263963,191.89576188416092,205.04299926757812,6631960
2022-06-01,206.84397984082196,207.83453118310882,192.70619187648467,201.89125061035156,7735944
2022-07-01,200.63055698511894,209.36536741520538,191.53553982916898,199.09971618652344,6502768
2022-08-01,199.27981865612088,218.01014300786352,196.39823346519478,214.49819946289062,6736869
2022-09-01,212.9673594156901,241.963349153045,208.10468524657753,222.87281799316406,10361437
2022-10-01,219.27085289899307,243.22406039565138,212.60718565821497,240.79270935058594,8354097
2022-11-01,242.95388683776534,274.11106381254723,240.97281149822643,271.2294921875,7599871
2022-12-01,271.409558793101,279.3339421222428,266.817022514309,273.7508544921875,7253888
2023-01-01,273.75087035026434,301.66625515571894,271.0493814981236,298.06427001953125,5922697
2023-02-01,292.2110254926118,299.68513318000646,273.93096308746266,293.6518249511719,7828436
2023-03-01,294.2821879008424,299.14489003868647,263.30511982932745,290.4100646972656,9049676
2023-04-01,290.3199707278804,306.61895751953125,286.0876550568642,306.61895751953125,4618539
2023-05-01,306.6189726869503,308.7801581876698,287.0781930974813,300.7657470703125,8045063
2023-06-01,311.6379565090183,323.4805543451648,299.5155947895713,320.4033508300781,6263467
2023-07-01,320.403375665784,326.744292443,302.7793310297896,319.47088623046875,4626896
2023-08-01,319.47088967372315,337.7476884943531,312.6636996481625,334.0177307128906,5503398
2023-09-01,334.2974606002033,355.4649820406612,328.04977003729977,344.1818542480469,6389510
2023-10-01,344.46157594309824,358.0759267668428,340.82487300333605,352.9472351074219,5549652
2023-11-01,355.74472950945255,365.8156043092299,339.9856633039054,364.4168701171875,5931237
2023-12-01,366.6548589793166,373.36876586905015,348.47131490981104,349.77679443359375,5680010
2024-01-01,349.7767876679158,373.2755040134302,348.844298246491,367.58734130859375,5811295
2024-02-01,364.78987625684726,405.073402542766,362.73838812871867,401.34344482421875,5095888
2024-03-01,403.3949290992902,423.4434516449866,396.12149454320445,421.76495361328125,5952029
2024-04-01,421.7649324793901,423.25692116926103,380.64217385163755,384.37213134765625,5676202
2024-05-01,399.75331666229795,450.31460706528935,388.3456159203055,442.67724609375,6036395
2024-06-01,443.93405180054316,456.59852280611335,435.13657254629175,451.4747314453125,4644141
2024-07-01,457.2752722350796,457.85533133513843,425.66236106370405,440.4537353515625,5103301
2024-08-01,436.49004539404103,475.4502746324291,407.68074744388645,473.03338623046875,4735545
2024-09-01,473.7101207849099,482.21755605085474,459.8855311019916,477.8671569824219,4917557
2024-10-01,474.2901618336139,495.75211205212315,441.80717745899824,454.568359375,5532879
2024-11-01,454.56837668501817,478.54389752761307,445.4808528063107,477.8671569824219,4814251
2024-12-01,480.0907072007418,508.5133082639373,471.0032129156428,476.6103820800781,4322785
2025-01-01,476.61038903834816,515.8606327684923,459.3054741199151,505.03302001953125,4158153
2025-02-01,500.00589404511834,532.8755769459165,492.65854726080397,528.428466796875,4740113
2025-03-01,529.0085305228866,571.5457652154189,524.7547834512083,563.038330078125,5258299
2025-04-01,564.0050760068306,595.3279128999071,475.64361635750373,581.5999755859375,6910463
2025-05-01,564.971810364354,582.3734054391568,531.3286793482209,552.4039916992188,6579669
2025-06-01,568.2000122070312,582.7999877929688,546.2000122070312,550.5999755859375,4755507
2025-07-01,552.4000244140625,585.0,545.0,575.5999755859375,3626222
2025-08-01,568.7999877929688,611.7999877929688,541.7999877929688,544.5999755859375,4854134
2025-09-01,546.4000244140625,547.7999877929688,514.5999755859375,544.2000122070312,5604500
2025-10-01,539.4000244140625,575.5999755859375,531.4000244140625,536.4000244140625,4056600
2025-11-01,535.7999877929688,554.4000244140625,526.0,544.0,3923420
2025-12-01,545.2000122070312,565.5999755859375,523.4000244140625,562.2000122070312,3498140
2026-01-01,562.2000122070312,562.7999877929688,504.20001220703125,512.4000244140625,6577889
2026-02-01,517.5999755859375,559.7999877929688,513.2000122070312,555.5999755859375,5220151
2026-03-01,545.4000244140625,557.5999755859375,509.6000061035156,539.4000244140625,6698419
2026-04-01,542.4000244140625,572.5999755859375,536.5999755859375,551.7999877929688,4407558
