Date,Open,High,Low,Close,Volume
2021-05-01,32.19386011846275,32.81067443448466,28.48819534595701,31.811338424682617,106177543
2021-06-01,31.959565083427986,33.27447844062104,30.37688871903842,32.34208679199219,76487486
2021-07-01,32.60985148827947,32.73417159720184,28.89462497900092,30.73072052001953,88362987
2021-08-01,31.299717759071527,35.53612964919918,30.22387959923544,34.48897933959961,83906890
2021-09-01,34.828465774801934,36.81757275521317,33.48964713613799,33.97257995605469,85840060
2021-10-01,33.45617827170015,38.668017457772756,32.47596866243055,38.629764556884766,83924188
2021-11-01,38.844931432720806,41.929003221831124,37.46785980818625,38.18508529663086,92200514
2021-12-01,38.94534279431404,40.38457630443442,35.90908893815776,38.97881317138672,74933003
2022-01-01,39.064877503556175,39.60518966970542,32.53812891838473,34.7471809387207,102593917
2022-02-01,35.24445794193391,35.63654103941856,27.206752619499934,29.40146255493164,128649696
2022-03-01,29.393519894330684,32.07442378713574,24.77426355393525,29.88051986694336,149147300
2022-04-01,29.90944896241706,30.131251856275547,25.184113112331282,26.471527099609375,81691737
2022-05-01,26.317230563187785,28.63168058859935,24.33548211964116,27.908414840698242,84518618
2022-06-01,27.9710934375764,28.675073418500748,21.82815806517967,22.266939163208008,91318685
2022-07-01,21.553318418229704,26.05203015549499,19.938023903680968,25.603605270385742,87468781
2022-08-01,25.468597487676035,28.453273451018887,23.04324695731685,23.433809280395508,90988951
2022-09-01,23.09628698250836,25.20340068248467,21.09043004592535,21.90048599243164,90135456
2022-10-01,21.53885311134618,25.478241512024937,21.292943566129917,23.761690139770508,85294074
2022-11-01,24.01242182688841,31.876731846418238,23.149324282457684,30.396448135375977,108685537
2022-12-01,31.703148200316285,32.450524268161466,26.944060156597562,27.416593551635742,70315709
2023-01-01,27.614285113641625,32.88930237933184,27.58535382298291,31.741722106933594,70870883
2023-02-01,31.968344338054987,35.613602166464275,31.934592087003768,32.32033157348633,76719281
2023-03-01,33.130017806740604,36.94410704111524,31.33973178073408,36.66194152832031,103689974
2023-04-01,36.389507304833245,36.62788671814231,30.658645366920123,32.015953063964844,67792643
2023-05-01,32.015953175296005,35.39219996823466,31.115946083378166,33.79164505004883,78664567
2023-06-01,34.03489327765304,38.10195634652007,33.80624202556136,36.76410675048828,79833358
2023-07-01,36.87599855114968,39.181963555365655,33.67975462670074,38.91925811767578,65090587
2023-08-01,38.890069801434024,38.89493203631781,30.624591554965864,32.122982025146484,97056897
2023-09-01,32.11325438753375,32.75542200788732,29.656474696416154,30.50783348083496,71625629
2023-10-01,30.804592910812985,32.37595960365003,26.33860785577525,26.732666015625,88594563
2023-11-01,26.805640524393883,35.494365921571415,26.358069909461268,34.58949279785156,104180976
2023-12-01,34.70625004515806,38.281960204349154,34.62354750434644,36.77870178222656,70209057
2024-01-01,36.77869985044714,36.9976229142868,31.49054778880766,32.83325958251953,83695806
2024-02-01,32.78947811441174,33.97651305026434,30.848379156686654,32.20082473754883,103280144
2024-03-01,33.041558764557934,34.82639544756345,30.145507518266527,30.991212844848633,105697652
2024-04-01,31.02071699033965,33.86760018902941,29.167045775077487,32.17618942260742,108572728
2024-05-01,31.650081278861222,37.958460057226645,30.81420616994653,36.21296310424805,98780439
2024-06-01,36.817738218190684,38.16005329053498,32.42203308018594,33.73484420776367,70646702
2024-07-01,34.290451262647,35.657348532100755,29.609565244449648,31.51732063293457,74604529
2024-08-01,31.807417946380816,32.589203015848234,27.337955210101264,32.45153045654297,74119532
2024-09-01,32.27452322527812,32.38761354755524,27.898484445488723,30.93712615966797,80648998
2024-10-01,31.00104618757183,31.261643096291337,28.41475827503286,28.5425968170166,83558787
2024-11-01,28.542598087911983,31.12397004193383,27.583802415574244,30.30284881591797,83276080
2024-12-01,30.066837056555848,33.19889920635773,29.776739950937692,30.878124237060547,64823094
2025-01-01,30.878125242951295,33.93643513541605,30.02258587013811,31.522239685058594,75835419
2025-02-01,30.34218329278777,38.77466583192204,30.047170102911448,34.91981506347656,78053395
2025-03-01,35.20410974917614,36.81670117420872,29.522827627519383,30.16290283203125,87057027
2025-04-01,30.733510453050986,30.991525303851773,22.99307250016345,28.66939353942871,132644343
2025-05-01,28.947255855520034,35.591133943429746,28.843058097348013,34.013275146484375,98822159
2025-06-01,33.38808559780017,36.91097686801718,32.90182559598347,35.83922576904297,79313352
2025-07-01,35.5613589663976,38.40448316704634,33.52205087666815,34.370521545410156,80742098
2025-08-01,33.92892205998291,37.12433518775472,33.13503165774495,34.69304275512695,59624976
2025-09-01,34.57395874718004,34.851819430368124,30.58465537801682,32.78770446777344,74595823
2025-10-01,32.75793187325321,34.97586587668564,31.428165939905913,34.05792999267578,82600345
2025-11-01,33.93884565045954,37.64532536950265,31.031219162306993,36.052581787109375,77322476
2025-12-01,35.868994792177546,37.76937263132934,34.831972514286285,37.441890716552734,51563066
2026-01-01,37.44188998810471,45.2517929244742,36.901053472521774,41.29226303100586,84029538
2026-02-01,40.40906109267954,47.861712661522404,38.95028488067136,45.47507858276367,86265472
2026-03-01,44.0,44.9900016784668,35.779998779296875,38.0,106660468
2026-04-01,39.79999923706055,40.19499969482422,37.48500061035156,38.290000915527344,6870499
