Date,Adj Close,Close,High,Low,Open,Volume
2025-07-01,200.0414276123047,201.10000610351562,205.0399932861328,196.3800048828125,196.99000549316406,3976000
2025-07-02,201.43405151367188,202.5,203.39999389648438,199.3000030517578,202.17999267578125,3503600
2025-07-03,202.13035583496094,203.1999969482422,204.3000030517578,202.36000061035156,203.3000030517578,1390700
2025-07-07,198.5791778564453,199.6300048828125,202.5,198.66000366210938,202.0500030517578,2388400
2025-07-08,199.62364196777344,200.67999267578125,204.61000061035156,198.97999572753906,199.17999267578125,4225600
2025-07-09,199.90216064453125,200.9600067138672,202.22000122070312,197.1199951171875,200.99000549316406,2050700
2025-07-10,204.42819213867188,205.50999450683594,208.14999389648438,200.58999633789062,201.41000366210938,3088200
2025-07-11,203.7716827392578,204.85000610351562,205.80999755859375,203.50999450683594,205.50999450683594,2369000
2025-07-14,196.7090606689453,197.75,200.05999755859375,194.88999938964844,200.0,4925400
2025-07-15,191.8448028564453,192.86000061035156,200.0,192.3800048828125,199.41000366210938,4521900
2025-07-16,192.28250122070312,193.3000030517578,194.27999877929688,191.14999389648438,193.38999938964844,2662400
2025-07-17,193.76463317871094,194.7899932861328,195.08999633789062,192.4199981689453,193.8800048828125,3064800
2025-07-18,189.0496063232422,190.0500030517578,196.1999969482422,189.0800018310547,195.66000366210938,4240300
2025-07-21,187.0800323486328,188.07000732421875,190.3300018310547,187.5500030517578,189.88999938964844,5898600
2025-07-22,188.9103240966797,189.91000366210938,196.3300018310547,185.5,186.75,7053300
2025-07-23,196.84832763671875,197.88999938964844,201.72999572753906,194.80999755859375,200.52000427246094,6374400
2025-07-24,201.74241638183594,202.80999755859375,204.67999267578125,198.00999450683594,198.00999450683594,7411400
2025-07-25,204.39837646484375,205.47999572753906,206.38999938964844,202.66000366210938,203.52999877929688,5355700
2025-07-28,201.87173461914062,202.94000244140625,206.0399932861328,202.22999572753906,204.1999969482422,5160200
2025-07-29,205.76116943359375,206.85000610351562,207.52999877929688,202.0,203.10000610351562,4973300
2025-07-30,202.9162139892578,203.99000549316406,207.47000122070312,203.0800018310547,206.94000244140625,5692900
2025-07-31,196.12216186523438,197.16000366210938,204.02000427246094,196.8000030517578,201.5,6060700
2025-08-01,196.05252075195312,197.08999633789062,197.16000366210938,192.25999450683594,195.3300018310547,5736500
2025-08-04,196.4206085205078,197.4600067138672,197.69000244140625,194.0,196.0,3176900
2025-08-05,197.9922637939453,199.0399932861328,200.64999389648438,196.5,197.3800048828125,4001100
2025-08-06,194.14263916015625,195.1699981689453,199.0500030517578,194.14999389648438,198.60000610351562,5123000
2025-08-07,197.44517517089844,198.49000549316406,199.0800018310547,195.5500030517578,197.10000610351562,2670100
2025-08-08,199.50425720214844,200.55999755859375,200.74000549316406,197.25,198.49000549316406,2963100
2025-08-11,198.70848083496094,199.75999450683594,202.1999969482422,199.16000366210938,200.83999633789062,2566300
2025-08-12,204.63710021972656,205.72000122070312,205.8800048828125,199.66000366210938,200.1699981689453,2830000
2025-08-13,208.03909301757812,209.13999938964844,209.32000732421875,206.0399932861328,206.0399932861328,3241300
2025-08-14,209.11341857910156,210.22000122070312,210.47000122070312,207.16000366210938,208.74000549316406,2634500
2025-08-15,209.81967163085938,210.92999267578125,212.39999389648438,209.8300018310547,212.02000427246094,3210200
2025-08-18,207.9097900390625,209.00999450683594,212.14999389648438,208.6999969482422,211.0,2859900
2025-08-19,211.08299255371094,212.1999969482422,213.05999755859375,208.8699951171875,209.75,4851300
2025-08-20,210.28720092773438,211.39999389648438,214.00999450683594,210.7899932861328,212.1999969482422,3302500
2025-08-21,202.82669067382812,203.89999389648438,210.7100067138672,203.88999938964844,210.32000732421875,3172700
2025-08-22,210.6851043701172,211.8000030517578,212.57000732421875,205.6300048828125,206.8800048828125,3364900
2025-08-25,206.6365203857422,207.72999572753906,211.72999572753906,207.2899932861328,211.3000030517578,1985800
2025-08-26,205.164306640625,206.25,209.36000061035156,205.6699981689453,207.77999877929688,3670600
2025-08-27,203.9208984375,205.0,207.38999938964844,203.8000030517578,205.63999938964844,2503200
2025-08-28,204.20936584472656,205.2899932861328,205.67999267578125,202.02000427246094,204.47000122070312,2519900
2025-08-29,204.73658752441406,205.82000732421875,207.6999969482422,204.6999969482422,205.33999633789062,1979800
2025-09-02,202.71726989746094,203.7899932861328,206.0,200.67999267578125,204.55999755859375,2389000
2025-09-03,198.39016723632812,199.44000244140625,204.0399932861328,198.67999267578125,202.77999877929688,3468200
2025-09-04,197.98233032226562,199.02999877929688,199.7899932861328,192.17999267578125,198.89999389648438,3673600
2025-09-05,199.15611267089844,200.2100067138672,203.8800048828125,198.6300048828125,199.42999267578125,2837600
2025-09-08,197.58444213867188,198.6300048828125,198.9499969482422,194.33999633789062,195.6699981689453,3502100
2025-09-09,193.30706787109375,194.3300018310547,199.14999389648438,193.38999938964844,198.6300048828125,3345100
2025-09-10,191.5762176513672,192.58999633789062,196.92999267578125,192.3699951171875,194.0500030517578,5509500
2025-09-11,194.1326904296875,195.16000366210938,196.22000122070312,193.47000122070312,194.6999969482422,3426200
2025-09-12,189.0496063232422,190.0500030517578,195.0,188.86000061035156,195.0,3899900
2025-09-15,187.5475311279297,188.5399932861328,191.57000732421875,187.0399932861328,191.05999755859375,4675400
2025-09-16,189.46739196777344,190.47000122070312,192.07000732421875,187.75999450683594,189.0,4817600
2025-09-17,191.9243927001953,192.94000244140625,196.3300018310547,190.72999572753906,191.2100067138672,4419300
2025-09-18,194.24212646484375,195.27000427246094,196.14999389648438,193.3000030517578,193.89999389648438,2871800
2025-09-19,192.2725372314453,193.2899932861328,196.5,192.6699981689453,196.1699981689453,5934200
2025-09-22,189.4574432373047,190.4600067138672,193.08999633789062,190.22999572753906,191.89999389648438,2949600
2025-09-23,188.72134399414062,189.72000122070312,190.86000061035156,188.41000366210938,190.0,3461200
2025-09-24,184.931396484375,185.91000366210938,189.17999267578125,185.4499969482422,188.63999938964844,5522100
2025-09-25,180.5048065185547,181.4600067138672,185.0800018310547,180.02999877929688,184.42999267578125,7433800
2025-09-26,184.19183349609375,184.83999633789062,185.10000610351562,181.35000610351562,181.75,4847900
2025-09-29,185.40756225585938,186.05999755859375,186.8000030517578,183.4499969482422,185.85000610351562,3513100
2025-09-30,197.5647735595703,198.25999450683594,198.3699951171875,185.66000366210938,186.3800048828125,7731200
2025-10-01,212.13351440429688,212.8800048828125,213.1300048828125,198.6300048828125,198.7100067138672,11404100
2025-10-02,209.5924530029297,210.3300018310547,216.16000366210938,210.0,210.94000244140625,6798100
2025-10-03,214.23611450195312,214.99000549316406,219.9199981689453,210.22000122070312,211.3300018310547,5927300
