Date,Adj Close,Close,High,Low,Open,Volume
2025-07-01,131.47755432128906,135.25999450683594,136.38999938964844,132.47000122070312,132.58999633789062,12846700
2025-07-02,132.66343688964844,136.47999572753906,137.0,134.8800048828125,135.25,9388700
2025-07-03,131.59420776367188,135.3800048828125,136.8300018310547,135.24000549316406,136.6999969482422,4941400
2025-07-07,130.69021606445312,134.4499969482422,135.72000122070312,133.67999267578125,135.52999877929688,7773700
2025-07-08,131.26370239257812,135.0399932861328,135.6699981689453,133.27999877929688,133.41000366210938,7718300
2025-07-09,130.71937561035156,134.47999572753906,135.3800048828125,132.9600067138672,134.89999389648438,7762600
2025-07-10,132.27462768554688,136.0800018310547,136.67999267578125,133.6300048828125,134.42999267578125,8869700
2025-07-11,131.47755432128906,135.25999450683594,135.38999938964844,133.80999755859375,134.83999633789062,7963600
2025-07-14,131.77890014648438,135.57000732421875,135.8800048828125,133.86000061035156,134.75,8480300
2025-07-15,130.068115234375,133.80999755859375,135.50999450683594,133.75,135.42999267578125,8933500
2025-07-16,131.5650634765625,135.35000610351562,135.50999450683594,133.75,133.9499969482422,10941600
2025-07-17,141.37289428710938,145.44000244140625,145.9600067138672,141.63999938964844,141.6999969482422,26161000
2025-07-18,139.23440551757812,143.24000549316406,146.35000610351562,142.94000244140625,146.25999450683594,13752800
2025-07-21,137.73745727539062,141.6999969482422,143.58999633789062,140.4600067138672,143.10000610351562,9025600
2025-07-22,141.9561004638672,146.0399932861328,146.39999389648438,141.22999572753906,141.22999572753906,8281500
2025-07-23,141.58673095703125,145.66000366210938,147.02999877929688,145.08999633789062,145.86000061035156,6166000
2025-07-24,140.46888732910156,144.50999450683594,146.47000122070312,143.97999572753906,145.82000732421875,9749400
2025-07-25,139.43853759765625,143.4499969482422,144.82000732421875,142.6999969482422,144.80999755859375,7021600
2025-07-28,137.61111450195312,141.57000732421875,143.10000610351562,141.4600067138672,142.6999969482422,10639100
2025-07-29,139.86624145507812,143.88999938964844,143.99000549316406,141.1300048828125,141.57000732421875,6282900
2025-07-30,138.86505126953125,142.86000061035156,144.39999389648438,142.2899932861328,143.77000427246094,9738400
