Date,volatility,momentum,volume_avg,rsi_14,max_drawdown,vix,eur_usd
2025-07-01,0.16783367315665645,0.07538727224895414,16.153437794483107,45.88437009158885,-0.06443041065071202,16.829999923706055,1.178717017173767
2025-07-02,0.16783367315665645,0.07538727224895414,16.153437794483107,45.88437009158885,-0.06443041065071202,16.639999389648438,1.180553913116455
2025-07-03,0.16783367315665645,0.07538727224895414,16.153437794483107,45.88437009158885,-0.06443041065071202,16.3799991607666,1.18002450466156
2025-07-07,0.16783367315665645,0.07538727224895414,16.153437794483107,45.88437009158885,-0.06443041065071202,17.790000915527344,1.178078293800354
2025-07-08,0.16783367315665645,0.07538727224895414,16.153437794483107,45.88437009158885,-0.06443041065071202,16.809999465942383,1.1736538410186768
2025-07-09,0.16783367315665645,0.07538727224895414,16.153437794483107,45.88437009158885,-0.06443041065071202,15.9399995803833,1.1724566221237183
2025-07-10,0.16783367315665645,0.07538727224895414,16.153437794483107,45.88437009158885,-0.06443041065071202,15.779999732971191,1.17311692237854
2025-07-11,0.16783367315665645,0.07538727224895414,16.153437794483107,45.88437009158885,-0.06443041065071202,16.399999618530273,1.1702749729156494
2025-07-14,0.16783367315665645,0.07538727224895414,16.153437794483107,45.88437009158885,-0.06443041065071202,17.200000762939453,1.1682106256484985
2025-07-15,0.16783367315665645,0.07538727224895414,16.153437794483107,45.88437009158885,-0.06443041065071202,17.3799991607666,1.1666297912597656
2025-07-16,0.16783367315665645,0.07538727224895414,16.153437794483107,45.88437009158885,-0.06443041065071202,17.15999984741211,1.1607391834259033
2025-07-17,0.16783367315665645,0.07538727224895414,16.153437794483107,45.88437009158885,-0.06443041065071202,16.520000457763672,1.1635754108428955
2025-07-18,0.16783367315665645,0.07538727224895414,16.153437794483107,45.88437009158885,-0.06443041065071202,16.40999984741211,1.161548137664795
2025-07-21,0.16783367315665645,0.07538727224895414,16.153437794483107,45.88437009158885,-0.06443041065071202,16.649999618530273,1.1630746126174927
2025-07-22,0.16783367315665645,0.07538727224895414,16.153437794483107,41.43181796736809,-0.06443041065071202,16.5,1.1694538593292236
2025-07-23,0.16783367315665645,0.07538727224895414,16.153437794483107,50.00573888091822,-0.06443041065071202,15.369999885559082,1.1739156246185303
2025-07-24,0.16783367315665645,0.07538727224895414,16.153437794483107,47.463538154119746,-0.06443041065071202,15.390000343322754,1.1774264574050903
2025-07-25,0.16783367315665645,0.07538727224895414,16.153437794483107,46.64299461777687,-0.06443041065071202,14.930000305175781,1.1756131649017334
2025-07-28,0.16783367315665645,0.07538727224895414,16.153437794483107,48.25449159925676,-0.06443041065071202,15.029999732971191,1.1756821870803833
2025-07-29,0.16783367315665645,0.07538727224895414,16.153437794483107,32.3001954971071,-0.06443041065071202,15.979999542236328,1.1596757173538208
2025-07-30,0.16783367315665645,0.07538727224895414,16.217220907729423,32.56396403939479,-0.06443041065071202,15.479999542236328,1.1550945043563843
2025-07-31,0.4178710259797007,0.07538727224895414,16.34257958356004,67.4399820643711,-0.06443041065071202,16.719999313354492,1.1429355144500732
2025-08-01,0.4353444355606805,0.051067172200875977,16.383387625497146,58.06398998910726,-0.06443041065071202,20.3799991607666,1.142374038696289
2025-08-04,0.45002211705193557,0.07977633770392156,16.407427312090256,66.81447423270515,-0.06443041065071202,17.520000457763672,1.158668041229248
2025-08-05,0.45596700017740244,0.06279675356002312,16.421810459469924,65.01514755241706,-0.06443041065071202,17.850000381469727,1.1584129333496094
