MAE_mean,MAE_std_error,SPR_mean,SPR_std_error,n_trials,method,prior
0.2305829847958504,0.005033932233137469,-0.1793857315102846,0.029089905027273155,100,DirectLiNGAM,0
0.23564471266753625,0.004632210008176737,-0.24820863313025648,0.03086087303423634,100,DirectLiNGAM,a
0.22714074279324964,0.004742610153699494,-0.20517534658035122,0.030978709653078813,100,DirectLiNGAM,b
0.1728001715695327,0.007890588830082552,0.30768453206818036,0.03374406670657122,100,PC,0
0.14440278220932964,0.007560370880490068,0.4722356722373507,0.0291826032894124,100,PC,a
0.1366317175132443,0.007310220817794086,0.4810734602255337,0.03206764260779954,100,PC,b
0.25451975811098937,0.004542903948987356,0.05524560918415311,0.031345816145674665,100,NOTEARS,0
0.2573648126716856,0.006941813075441237,,,100,NOTEARS,a
0.3076839484747742,0.004749259674823073,,,100,No graph,-
